cp,colonia,tipo,municipio,estado,ciudad,ZONA,,,,,,,,,,,,,,,,,,,Caliente
45200,La Cúspide,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,La Cuchilla (Extramuros de Tesistán),Fraccionamiento,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Los Tréboles,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Callejón del Bosque,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Valle del Sol,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Alviento Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Privanza de la Ceiba,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Villa Fontana Diamante,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Jardines la Magdalena,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Parque de las Aves,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Belissimo Habitat Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Altabrisa,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Arboreto Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Vista Zapopan,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Sotopark,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Valle Norte,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Las Victorias Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Lomas de Tesistán,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Doctores,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,San Rafael Tercero,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Alma Terra,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Terra Vista,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Vista Norte,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Camino a las Víboras (La Soledad Chica),Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,La Providencia,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,El Quemado,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Santa Lucia,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,San Francisco Tesistán,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Los Pinos,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Santa Mónica de los Chorritos,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Prados Santa Lucía,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Estrada,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Las Agujas,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,La Magdalena,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Copalita,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Las Golondrinas,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,San José Ejidal,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Revolución,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Loma Chica,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,El Húmedo de Nextipac,Fraccionamiento,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Los Angeles de Nextipac,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Puerta del Llano,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Hacienda Las Palomas,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Parques de Tesistán,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Villas de Tesistán,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Misión Capistrano,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Real Casa Blanca,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Altus Quintas,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Los Molinos,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Roberto Orozco,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Jardines de las Fuentes,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Real de Tesistán,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,"Tierra, Aire y Fuego",Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Palermo,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Lago Real,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Residencial Parques de Tesistán III,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Mirador del Bosque,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Valle de los Molinos,Fraccionamiento,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45200,Residencial Albaterra,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Sendas del Valle,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Amaranto Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45200,Senderos de Tesistán,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45205,San Esteban (San Miguel Tateposco),Pueblo,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45210,Los Colorines,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45210,El Nuevo Resplandor,Fraccionamiento,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45213,La Mesita,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45213,San Jerónimo,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45220,Nextipac,Pueblo,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45221,El Campestre,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45221,Parque Industrial San José del Astillero,Zona industrial,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45221,Pinar Industrial III,Zona industrial,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45221,La Venta del Astillero,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45221,Pinar de la Venta,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45221,Alianza de Cazadores Diana,Fraccionamiento,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45222,Guadalajara Technology Park,Zona industrial,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45222,Bosques Vallarta,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45222,Los Sueños,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45222,Rancho Contento,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45222,Campo Lago,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45226,La Primavera,Pueblo,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45230,Trento Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45230,Punta de Otero,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45230,La Haciendita,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45230,Santa Ana Tepetitlán,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45230,Jardines de Santa Ana,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45233,Los Robles,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45234,Los Cajetes,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45234,El Campanario,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45234,La Florida,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45234,La Palmira,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45235,Agua Blanca,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45235,Agua Blanca Industrial,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45235,Agua Blanca Sur,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45235,El Mante,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45236,Los Mirasoles,Colonia,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45236,Arboledas Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45236,Agrícola,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45236,El Briceño,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45236,Francisco Sarabia,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45236,Jardines de Ixtepete,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45236,Paseos Del Briceño,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45236,El Garabato,Unidad habitacional,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45236,Villas del Ixtepete,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45236,Villas Perisur,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45237,Cristal,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45237,Bugambilias Country,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45237,Ciudad Bugambilia,Colonia,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45237,Residencial el Bosque,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45237,Vistas del Sol,Colonia,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45238,Bugambilias,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45238,La Loma,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Villas Esmeralda,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Ébano,Condominio,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Villa Serena,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Hacienda Jacarandas,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Los Pinos Campestre,Colonia,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Miguel de La Madrid Hurtado,Colonia,Zapopan,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45239,Azaleas Residencial,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Rinconada Del Iris,Colonia,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Coto La Joya,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Valle de Bugambilias,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45239,Paraíso Los Pinos,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45242,San Francisco de Ixcatán,Ranchería,Zapopan,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45242,La Soledad,Ranchería,Zapopan,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45245,Haciendas la Herradura,Fraccionamiento,Zapopan,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45250,San Cristóbal de La Barranca,Pueblo,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45255,El Escalón,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45255,Los Pueblitos,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45256,Techalutla,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45256,Tepeaca,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45257,Llano Grande,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45259,El Sauz,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45259,Santa Cruz de Atistique,Ranchería,San Cristóbal de la Barranca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45260,Ixtlahuacán del Río,Pueblo,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45270,Palos Altos,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45274,El Jagüeycito,Colonia,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45274,La Garruña,Colonia,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45274,El Pitayito,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45274,Los Llanos,Colonia,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45274,Ánimas de Romero,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45275,El Consuelo,Colonia,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45276,El Jagüey,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45276,La Peña,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45276,San Nicolás de los Abundis,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45277,Agua Prieta,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45277,Agua Colorada,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45277,Los Puentes,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45278,Mesa de Torres,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45278,Cuyután de Arriba,Rancho,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45279,Quelitán el Viejo,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45279,El Rodeo,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45279,Quelitan,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45280,Mascuala,Hacienda,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45280,Trejos,Congregación,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45281,Tacotlan,Pueblo,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45286,El Ancon,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45287,El Chilar,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45290,San Antonio de los Vázquez,Congregación,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45299,Buenavista,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45299,San Jose de Buenavista,Ranchería,Ixtlahuacán del Río,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45300,El Venado,Colonia,Tala,Jalisco,Tala,Frio,,,,,,,,,,,,,,,,,,,
45300,Tala Centro,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45300,Los Cerritos,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45300,Jacarandas,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45300,Tempisque,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45300,El Mirador,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45303,Vista Hermosa,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45303,Camichines,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45303,Paseos del Sol,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45303,Milenio,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45303,La Higuera,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45303,La Higuerita,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45305,La Misión,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45305,Puerta Sur,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45305,El Álamo,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,La Estancia,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,La Estancia 2da. Sección,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,Encinos,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,El Carrizalito,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,Parque Industrial King Way,Zona industrial,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,Manuel M. Diéguez,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45306,Camino Real,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,Jardines de San Javier,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,Jardines del Valle,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,Alfredo V. Bonfil,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,Los Fresnos,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,El Ranchito,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,Guadalupe,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45307,Las Rosas,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,Jardines de Tala,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,Obrera,Colonia,Tala,Jalisco,Tala,Frio,,,,,,,,,,,,,,,,,,,
45308,Los Maestros,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,Gamboa,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,Libertad,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,INFONAVIT Lagunitas,Colonia,Tala,Jalisco,Tala,Frio,,,,,,,,,,,,,,,,,,,
45308,Ingenio de Tala,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,San Francisco,Colonia,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45308,Puerta Grande,Fraccionamiento,Tala,Jalisco,Tala,Tibio,,,,,,,,,,,,,,,,,,,
45310,El Cerrito,Colonia,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45310,El Refugio,Fraccionamiento,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45310,Acacias,Fraccionamiento,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45310,La Estación,Fraccionamiento,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45310,El Refugio,Colonia,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45314,Los Ruiseñores,Fraccionamiento,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45320,Cuisillos,Pueblo,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45325,El Ranchito (San Isidro),Colonia,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45325,Castro Urdiales (Pacana),Colonia,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45330,Ahuisculco,Pueblo,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45331,San Juan de los Arcos,Colonia,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45335,Las Navajas,Pueblo,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45340,Rancho Solo el Rodeo,Colonia,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45340,La Culebra,Colonia,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45340,San Isidro Mazatepec,Colonia,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45340,San Antonio Mazatepec,Colonia,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45340,Mazatepec,Colonia,Tala,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45341,Cuspala,Ranchería,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45345,La Villita,Ranchería,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45349,San Ignacio de Carboneras,Pueblo,Tala,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45350,El Arenal,Pueblo,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45353,Santa Sofía Hacienda Country Club,Fraccionamiento,El Arenal,Jalisco,,Caliente,,,,,,,,,,,,,,,,,,,
45355,La Cima,Fraccionamiento,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45359,Santa Quitería,Ranchería,El Arenal,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45360,Huertas el Zamorano,Fraccionamiento,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45360,Santa Cruz del Astillero,Pueblo,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45364,Emiliano Zapata,Ejido,El Arenal,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45368,Cuisillos (Huaxtla de Orendain),Colonia,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45368,Haciendas de Huaxtla,Fraccionamiento,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45368,Huaxtla,Colonia,El Arenal,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45380,Las Norias,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,El Monte,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Lomas de la Cruz,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,La Cantera,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Hacienda San José del Refugio,Colonia,Amatitán,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45380,La Orillita,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,La Bolsa,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,5 de Mayo,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,El Cerrito,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,La Loma,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Amatitán,Pueblo,Amatitán,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45380,Santiaguito,Pueblo,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Don Bosco,Fraccionamiento,Amatitán,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
45380,Vivienda Popular,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Venaderos las Norias,Fraccionamiento,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Ejidal,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Godoy,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Obrera Heliodoro Hernández Loza,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
45380,Jardines de La Cruz,Colonia,Amatitán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
